,token,name,symbol
13600,540829,CHANDRIMA,CHANDRIMA
13601,512060,SHYAM,SHYAM
13602,512117,TWIROST,TWIROST
13603,543318,CLEAN,CLEAN
13604,543322,ALIVUS,ALIVUS
13605,543334,NUVOCO,NUVOCO
13606,543336,CHEMPLASTS,CHEMPLASTS
13607,512065,MRUTR,MRUTR
13608,512109,AVIVA,AVIVA
13609,730932,THDC16126,THDC16126
13610,730933,KSL16126,KSL16126
13611,730957,OWL220126,OWL220126
13612,730965,BGHPL27126,BGHPL27126
13613,540923,ASHOKAMET,ASHOKAMET
13614,541005,KANCOTEA,KANCOTEA
13615,541083,INFLAME,INFLAME
13616,541299,DLCL,DLCL
13617,730976,NWL270126A,NWL270126A
13618,730989,GDPL290126,GDPL290126
13619,731028,HCI050226,HCI050226
13620,731040,TPCL090226,TPCL090226
13621,512153,MLINDLTD,MLINDLTD
13622,512197,SILVERO,SILVERO
13623,512217,PRISMMEDI,PRISMMEDI
13624,512267,MMWL,MMWL
13625,541337,MILEFUR,MILEFUR
13626,541729,HDFCAMC,HDFCAMC
13627,541741,FRATELLI,FRATELLI
13628,541973,MACH,MACH
13629,512405,IPOWER,IPOWER
13630,512439,ESQRMON,ESQRMON
13631,512485,DHANCOT,DHANCOT
13632,512531,STCINDIA,STCINDIA
13633,731072,RRVL110226,RRVL110226
13634,731080,TTL130226,TTL130226
13635,731055,BGHP11226,BGHP11226
13636,731074,AKCS110226,AKCS110226
13637,541974,MANORAMA,MANORAMA
13638,541988,AAVAS,AAVAS
13639,542012,A1L,A1L
13640,542145,RONI,RONI
13641,512553,ZENITHEXPO,ZENITHEXPO
13642,512565,NEELKANTH,NEELKANTH
13643,512591,PULSRIN,PULSRIN
13644,512599,ADANIENT,ADANIENT
13645,542230,ABSLNN50ET,ABSLNN50ET
13646,542351,GLOSTERLTD,GLOSTERLTD
13647,542536,IDFTP179RG,IDFTP179RG
13648,542543,ENERGYINF,ENERGYINF
13649,731089,NWFL12226,NWFL12226
13650,731105,JBCP160226,JBCP160226
13651,731106,DFPL16226,DFPL16226
13652,731118,360OA16226,360OA16226
13653,513012,ZJEETMAC,ZJEETMAC
13654,513252,JAYUSH,JAYUSH
13655,513295,IMEC,IMEC
13656,513337,GUJTLRM,GUJTLRM
13657,542592,HBEL,HBEL
13658,542628,NSL,NSL
13659,542649,RVNL,RVNL
13660,542685,DGCONTENT,DGCONTENT
13661,731122,OPL170226,OPL170226
13662,731156,FFSL20226,FFSL20226
13663,731159,TSL200226A,TSL200226A
13664,731164,OPL20226,OPL20226
13665,513369,KVFORGE,KVFORGE
13666,513377,MMTC,MMTC
13667,513418,SMFIL,SMFIL
13668,513422,BLOIN,BLOIN
13669,542721,ARL,ARL
13670,542729,DCMNVL,DCMNVL
13671,542752,AFFLE,AFFLE
13672,542760,SWSOLAR,SWSOLAR
13673,513456,KANSHST,KANSHST
13674,513509,KALYANIFRG,KALYANIFRG
13675,513511,PANCHMAHQ,PANCHMAHQ
13676,513528,GLITTEKG,GLITTEKG
13677,731168,BGHP240226,BGHP240226
13678,731179,IFPL240226,IFPL240226
13679,731184,AIL250226,AIL250226
13680,731195,OWL250226,OWL250226
13681,543066,SBICARD,SBICARD
13682,542904,UJJIVANSFB,UJJIVANSFB
13683,542933,UNIVPHOTO,UNIVPHOTO
13684,542934,CBPL,CBPL
13685,514183,BLACKROSE,BLACKROSE
13686,514312,JAIHIND,JAIHIND
13687,515030,ASAHIINDIA,ASAHIINDIA
13688,516096,SANPA,SANPA
13689,543073,07DPD,07DPD
13690,543078,07ADD,07ADD
13691,543097,UTCRFS2DQP,UTCRFS2DQP
13692,543104,UTCRFS2DFP,UTCRFS2DFP
13693,731204,TPCL26226,TPCL26226
13694,731214,IHPL020326,IHPL020326
13695,731234,N18MIL4326,N18MIL4326
13696,731239,MAFSPL2326,MAFSPL2326
13697,516108,STHINPA,STHINPA
13698,517059,SALZERELEC,SALZERELEC
13699,517264,FINELINE,FINELINE
13700,517370,INCAP,INCAP
13701,543125,UTMTFS2DHR,UTMTFS2DHR
13702,543130,UTMTFS2RQP,UTMTFS2RQP
13703,543107,UTCRFS2DMR,UTCRFS2DMR
13704,543127,UTMTFS2DFR,UTMTFS2DFR
13705,517372,GUJINTRX,GUJINTRX
13706,517415,LEENEE,LEENEE
13707,517437,DUTRON,DUTRON
13708,517506,TTKPRESTIG,TTKPRESTIG
13709,731241,KECIL2326,KECIL2326
13710,731250,DFPL50326,DFPL50326
13711,731256,CGCL06326,CGCL06326
13712,731278,SCSL090326,SCSL090326
13713,543154,08QPR,08QPR
13714,543158,10DPD,10DPD
13715,543160,10DRD,10DRD
13716,543168,08AQR,08AQR
13717,517554,NHCFOODS,NHCFOODS
13718,518075,SURAJ,SURAJ
13719,519091,TASTYBITE,TASTYBITE
13720,519105,AVTNPL,AVTNPL
13721,543176,11MPR,11MPR
13722,543185,11AQR,11AQR
13723,543233,CHEMCON,CHEMCON
13724,543220,MAXHEALTH,MAXHEALTH
13725,731280,BGHPL10326,BGHPL10326
13726,731285,NWML090326,NWML090326
13727,731287,IFPL09326,IFPL09326
13728,731288,THDCL9326,THDCL9326
13729,519174,ASHAI,ASHAI
13730,520066,JAYBARMARU,JAYBARMARU
13731,520121,ARCEEIN,ARCEEIN
13732,520155,STARLOG,STARLOG
13733,731293,BFSL10326,BFSL10326
13734,731307,NFL110326,NFL110326
13735,731310,IHPL120326,IHPL120326
13736,731316,NWFL110326,NWFL110326
13737,521016,ICIL,ICIL
13738,521068,HISARSP,HISARSP
13739,521141,ADITYASP,ADITYASP
13740,521151,DHANFAB,DHANFAB
13741,731318,N18MI12326,N18MI12326
13742,731319,FFSL120326,FFSL120326
13743,731325,BGHPL12326,BGHPL12326
13744,731328,SSL120326,SSL120326
13745,521200,SURYALAXMI,SURYALAXMI
13746,521226,UNIROYAL,UNIROYAL
13747,522001,CRANEX,CRANEX
13748,522036,MIVENMACH,MIVENMACH
13749,522101,KLBRENG-B,KLBRENG-B
13750,522108,YUKEN,YUKEN
13751,522235,MINALIND,MINALIND
13752,522251,CENLUB,CENLUB
13753,731331,GFL130326,GFL130326
13754,731360,SSL170326,SSL170326
13755,731366,AFSL17326,AFSL17326
13756,731375,GFL200326,GFL200326
13757,522267,VJLAXMIE,VJLAXMIE
13758,522273,AHMDSTE,AHMDSTE
13759,522285,JAYNECOIND,JAYNECOIND
13760,522294,TIGLOB,TIGLOB
13761,731380,NWFL20326,NWFL20326
13762,731402,360O24326,360O24326
13763,731424,IFSL300326,IFSL300326
13764,731428,TTL60426,TTL60426
13765,523019,BNRSEC,BNRSEC
13766,523031,ADSDIAG,ADSDIAG
13767,523054,ZBINTXPP,ZBINTXPP
13768,523105,CROPSTER,CROPSTER
13769,731438,BFL080426,BFL080426
13770,731444,TTL100426,TTL100426
13771,731447,BFSL9426,BFSL9426
13772,731478,SEIL164026,SEIL164026
13773,523242,NBFOOT,NBFOOT
13774,523289,RAMAVISION,RAMAVISION
13775,523391,NAHARPOLY,NAHARPOLY
13776,523445,RIIL,RIIL
13777,731484,BFSL15426,BFSL15426
13778,731501,RJIL170426,RJIL170426
13779,731513,BFSL200426,BFSL200426
13780,731522,NWFL210426,NWFL210426
13781,523489,CMMHOSP,CMMHOSP
13782,523642,PIIND,PIIND
13783,523652,KKPLASTICK,KKPLASTICK
13784,523716,ASHIANA,ASHIANA
13785,731528,CGCL23426,CGCL23426
13786,731529,BL220426,BL220426
13787,731532,NCSL22426,NCSL22426
13788,731535,THDC23426,THDC23426
13789,523840,INNOVTEC,INNOVTEC
13790,524212,WANBURY,WANBURY
13791,524238,GUJINJEC,GUJINJEC
13792,524324,SEYAIND,SEYAIND
13793,731537,JBCPL24426,JBCPL24426
13794,731544,BFL230426A,BFL230426A
13795,731546,IFPL230426,IFPL230426
13796,731551,MFP240426,MFP240426
13797,524370,BODALCHEM,BODALCHEM
13798,524534,BHASKAGR,BHASKAGR
13799,524582,TIRUSTA,TIRUSTA
13800,524663,BIBCL,BIBCL
13801,731556,AEL27426,AEL27426
13802,731573,MAFS290426,MAFS290426
13803,800145,0795GOI32,0795GOI32
13804,800296,SGBJUL27,SGBJUL27
13805,524717,TITANBIO,TITANBIO
13806,524742,CAPLIPOINT,CAPLIPOINT
13807,526075,VINRKLB,VINRKLB
13808,526225,BLOOM,BLOOM
13809,535730,KHOOBSURAT,KHOOBSURAT
13810,535958,ESSENTIA,ESSENTIA
13811,800300,763GS2059,763GS2059
13812,800322,SGBJUN28,SGBJUN28
13813,526263,MOLDTECH,MOLDTECH
13814,526315,DIVSHKT,DIVSHKT
13815,526365,SWARNSAR,SWARNSAR
13816,526433,ASMTEC,ASMTEC
13817,536036,KTKFMP110GD,KTKFMP110GD
13818,536070,RFHXXIV05G,RFHXXIV05G
13819,536117,RFXXIV11DG,RFXXIV11DG
13820,536156,RFHXXIV07D,RFHXXIV07D
13821,526439,AMBIT,AMBIT
13822,526519,ALPINEHOU,ALPINEHOU
13823,526546,CHOKSILA,CHOKSILA
13824,526550,CCHHL,CCHHL
13825,536861,NFHXXV01G,NFHXXV01G
13826,537135,NFXXV11DG,NFXXV11DG
13827,537562,NFHXXV20D,NFHXXV20D
13828,538119,RNBDENIMS,RNBDENIMS
13829,526582,TPLPLASTEH,TPLPLASTEH
13830,526596,LIBERTSHOE,LIBERTSHOE
13831,526608,ELECTHERM,ELECTHERM
13832,526612,BLUEDART,BLUEDART
13833,538268,WONDERLA,WONDERLA
13834,538353,NFHXXVI22DG,NFHXXVI22DG
13835,538496,TARINI,TARINI
13836,538524,NFHXXVI30D,NFHXXVI30D
13837,526747,PGFOILQ,PGFOILQ
13838,526751,GRATEXI,GRATEXI
13839,526795,MHSGRMS,MHSGRMS
13840,526839,SIPL,SIPL
13841,538576,BHANDERI,BHANDERI
13842,538609,GAJANANSEC,GAJANANSEC
13843,538708,ETIL,ETIL
13844,538716,ARYACAPM,ARYACAPM
13845,530135,OPTIEMUS,OPTIEMUS
13846,526849,BANARBEADS,BANARBEADS
13847,526953,VENUSREM,VENUSREM
13848,530025,SAMYAKINT,SAMYAKINT
13849,538734,CEINSYS,CEINSYS
13850,538920,VINCOFE,VINCOFE
13851,538928,KARNAVATI,KARNAVATI
13852,538942,MERCANTILE,MERCANTILE
13853,530245,ARYAMAN,ARYAMAN
13854,530265,SAINIK,SAINIK
13855,530291,PAOS,PAOS
13856,530313,KIMIABL,KIMIABL
13857,539013,GITARENEW,GITARENEW
13858,539090,RAJPUTANA,RAJPUTANA
13859,539099,ATHCON,ATHCON
13860,539141,UFO,UFO
13861,530577,LADDERUP,LADDERUP
13862,530343,GENUSPOWER,GENUSPOWER
13863,530401,VINYOFL,VINYOFL
13864,530521,VIRAT,VIRAT
13865,539167,VLL,VLL
13866,539195,POEL,POEL
13867,539199,SGFIN,SGFIN
13868,539219,MUL,MUL
13869,530677,SUPREME,SUPREME
13870,530589,PRIMAPLA,PRIMAPLA
13871,530595,TELECANOR,TELECANOR
13872,530665,ZENITHHE,ZENITHHE
13873,539220,MISHKA,MISHKA
13874,539275,MSL,MSL
13875,539287,ORTINGLOBE,ORTINGLOBE
13876,539309,RAMASTEEL,RAMASTEEL
13877,530843,CUPID,CUPID
13878,530855,GDLLEAS,GDLLEAS
13879,530961,VIKASECO,VIKASECO
13880,530991,ROOPAIND,ROOPAIND
13881,539314,UNIAUTO,UNIAUTO
13882,539434,BRIPORT,BRIPORT
13883,539448,INDIGO,INDIGO
13884,539470,SHREEGANES,SHREEGANES
13885,531147,ALICON,ALICON
13886,531210,COLINZ,COLINZ
13887,531223,ANJANI,ANJANI
13888,531289,NATFIT,NATFIT
13889,539487,LICNETFSEN,LICNETFSEN
13890,539488,TFLL,TFLL
13891,539521,NAVIGANT,NAVIGANT
13892,539562,AARNAV,AARNAV
13893,531323,JAYIND,JAYIND
13894,531335,ZYDUSWELL,ZYDUSWELL
13895,531338,MILESTONE,MILESTONE
13896,531344,CONCOR,CONCOR
13897,539598,CGFL,CGFL
13898,539760,RELICAB,RELICAB
13899,539767,MNIL,MNIL
13900,539784,LICNFNHGP,LICNFNHGP
13901,543240,LIKHITHA,LIKHITHA
13902,543244,SHINEFASH,SHINEFASH
13903,543245,GLAND,GLAND
13904,543249,TARC,TARC
13905,531352,PEETISEC,PEETISEC
13906,531380,CSURGSU,CSURGSU
13907,531397,POLYCON,POLYCON
13908,531437,PWASML,PWASML
13909,539787,HCG,HCG
13910,539837,RPEL,RPEL
13911,539864,GHUSHINE,GHUSHINE
13912,539872,BAJAJHCARE,BAJAJHCARE
13913,543276,CRAFTSMAN,CRAFTSMAN
13914,543255,INFRABEES,INFRABEES
13915,543261,BIRET,BIRET
13916,543271,JUBLINGREA,JUBLINGREA
13917,531489,CGVAK,CGVAK
13918,531500,RAJESHEXPO,RAJESHEXPO
13919,531502,ESARIND,ESARIND
13920,531608,GORANIN,GORANIN
13921,539992,LLOYDSENGG,LLOYDSENGG
13922,540066,AMS,AMS
13923,540134,IISL,IISL
13924,540175,REGENCY,REGENCY
13925,543278,KALYANKJIL,KALYANKJIL
13926,543285,RCAN,RCAN
13927,543290,PGINVIT,PGINVIT
13928,543291,MAFANG,MAFANG
13929,531609,KGPETRO,KGPETRO
13930,531616,STARCOM,STARCOM
13931,531651,NATGENI,NATGENI
13932,531661,HITTCO,HITTCO
13933,543312,FOCUS,FOCUS
13934,543321,TATVA,TATVA
13935,543352,POBS,POBS
13936,543356,D60MS264DP,D60MS264DP
13937,540192,LKPSEC,LKPSEC
13938,540221,SHASHANK,SHASHANK
13939,540252,VSL,VSL
13940,540359,PARMAX,PARMAX
13941,531671,KARNAWATI,KARNAWATI
13942,531696,VSDCONF,VSDCONF
13943,531716,TRICOMFRU,TRICOMFRU
13944,531717,VIDHIING,VIDHIING
13945,531771,SHRADDHA,SHRADDHA
13946,531795,ATULAUTO,ATULAUTO
13947,531870,POPULARES,POPULARES
13948,531878,ANJANIFIN,ANJANIFIN
13949,540405,OCEANIC,OCEANIC
13950,540492,STARLENT,STARLENT
13951,540497,SCHAND,SCHAND
13952,540595,TEJASNET,TEJASNET
13953,543357,AXISCETF,AXISCETF
13954,543359,SFMP51GR,SFMP51GR
13955,543368,SFMP52GR,SFMP52GR
13956,543373,SVRL,SVRL
13957,543337,KTKFMP292RG,KTKFMP292RG
13958,543340,KTKFMP292DI,KTKFMP292DI
13959,543347,AXISTECETF,AXISTECETF
13960,543348,AXISHCETF,AXISHCETF
13961,531893,SAWACA,SAWACA
13962,531991,AMRAAGRI,AMRAAGRI
13963,532154,JOHNPHARMA,JOHNPHARMA
13964,532159,TRESCON,TRESCON
13965,540596,ERIS,ERIS
13966,540613,GEL,GEL
13967,540669,NEXT50BETA,NEXT50BETA
13968,540691,ABCAPITAL,ABCAPITAL
13969,543377,ADISHAKTI,ADISHAKTI
13970,543382,SFMP53DD,SFMP53DD
13971,543390,POLICYBZR,POLICYBZR
13972,543392,SFMP54GR,SFMP54GR
13973,543354,D60MS264RP,D60MS264RP
13974,543361,SFMP51GD,SFMP51GD
13975,543365,MASPTOP50,MASPTOP50
13976,543383,CONSUMIETF,CONSUMIETF
13977,532187,INDUSINDBK,INDUSINDBK
13978,532230,BENGALT,BENGALT
13979,532268,ACCELYA,ACCELYA
13980,532321,ZYDUSLIFE,ZYDUSLIFE
13981,543394,SFMP54GD,SFMP54GD
13982,543396,PAYTM,PAYTM
13983,543408,SFMP55GD,SFMP55GD
13984,543418,BBETF0432,BBETF0432
13985,540702,LASA,LASA
13986,540730,MEHAI,MEHAI
13987,540755,GICRE,GICRE
13988,540777,HDFCLIFE,HDFCLIFE
13989,543389,SIGACHI,SIGACHI
13990,543393,SFMP54DR,SFMP54DR
13991,543437,MONQ50,MONQ50
13992,543450,AUTOIETF,AUTOIETF
13993,532323,SHIVACEM,SHIVACEM
13994,532348,SUBEXLTD,SUBEXLTD
13995,532351,AKSHOPTFBR,AKSHOPTFBR
13996,532357,MUKTAARTS,MUKTAARTS
13997,540786,SHARIKA,SHARIKA
13998,540901,PRAXIS,PRAXIS
13999,540937,MEDICO,MEDICO
14000,541006,ANGEL,ANGEL
14001,543423,SFMP57GD,SFMP57GD
14002,543425,MAPMYINDIA,MAPMYINDIA
14003,543436,WITS,WITS
14004,543456,SFMP59DR,SFMP59DR
14005,543465,MOMOMENTUM,MOMOMENTUM
14006,543473,HEALTHY,HEALTHY
14007,543476,NIMFHKAD,NIMFHKAD
14008,543490,GMRP&UI,GMRP&UI
14009,532368,BCG,BCG
14010,532371,TTML,TTML
14011,532382,BALAJITELE,BALAJITELE
14012,532430,BFUTILITIE,BFUTILITIE
14013,541167,YASHO,YASHO
14014,541233,LEMONTREE,LEMONTREE
14015,541303,AKSHAR,AKSHAR
14016,541304,INDOUS,INDOUS
14017,543464,SPITZE,SPITZE
14018,543471,SILVER,SILVER
14019,543513,UMAEXPORTS,UMAEXPORTS
14020,543514,VERANDA,VERANDA
14021,532460,PONNIERODE,PONNIERODE
14022,532466,OFSS,OFSS
14023,532482,GRANULES,GRANULES
14024,532508,JSL,JSL
14025,543516,DHYAANITR,DHYAANITR
14026,543527,PRUDENT,PRUDENT
14027,543574,NIFTYQLITY,NIFTYQLITY
14028,543600,HARSHA,HARSHA
14029,543523,CAMPUS,CAMPUS
14030,543528,VENUSPIPES,VENUSPIPES
14031,543538,GOEL,GOEL
14032,543545,VEERKRUPA,VEERKRUPA
14033,541313,BSE500IETF,BSE500IETF
14034,541352,MEGASTAR,MEGASTAR
14035,541402,AFFORDABLE,AFFORDABLE
14036,541445,WAA,WAA
14037,532515,TVTODAY,TVTODAY
14038,532527,RKFORGE,RKFORGE
14039,532529,NDTV,NDTV
14040,532640,CYBERMEDIA,CYBERMEDIA
14041,543570,HDFCNEXT50,HDFCNEXT50
14042,543597,VOEPL,VOEPL
14043,543601,W5GP,W5GP
14044,543604,W5AD,W5AD
14045,543622,STML,STML
14046,543623,VEDANTASSET,VEDANTASSET
14047,543638,TRACXN,TRACXN
14048,543651,DAPS,DAPS
14049,541556,RITES,RITES
14050,541735,VIVANTA,VIVANTA
14051,541771,AMINTAN,AMINTAN
14052,541778,DEEP,DEEP
14053,543635,PPLPHARMA,PPLPHARMA
14054,543636,DCI,DCI
14055,543637,PACE,PACE
14056,543658,D1246267RG,D1246267RG
14057,543661,D1246267DG,D1246267DG
14058,543665,HDFCNIFIT,HDFCNIFIT
14059,543673,D1281268RR,D1281268RR
14060,543674,D1281268RP,D1281268RP
14061,532707,DYNPRO,DYNPRO
14062,532649,NECLIFE,NECLIFE
14063,532650,MSPL,MSPL
14064,532652,KTKBANK,KTKBANK
14065,541865,ASRL,ASRL
14066,542066,ATGL,ATGL
14067,542141,TECHNOE,TECHNOE
14068,542233,TREJHARA,TREJHARA
14069,543700,GSEC10IETF,GSEC10IETF
14070,543720,KFINTECH,KFINTECH
14071,543743,AERONEU,AERONEU
14072,543746,LOGICA,LOGICA
14073,532728,MALUPAPER,MALUPAPER
14074,532759,ATLANTAA,ATLANTAA
14075,532767,GAYAPROJ,GAYAPROJ
14076,532777,NAUKRI,NAUKRI
14077,543670,VINNY,VINNY
14078,543676,D1281268DP,D1281268DP
14079,543738,BANKADD,BANKADD
14080,543754,TRANSVOY,TRANSVOY
14081,542332,HIKLASS,HIKLASS
14082,542544,JYOTIN,JYOTIN
14083,542599,ROOPSHRI,ROOPSHRI
14084,543748,AARTIPHARM,AARTIPHARM
14085,543755,SFMP76GR,SFMP76GR
14086,543756,SFMP76DR,SFMP76DR
14087,543788,D1144270RG,D1144270RG
14088,542285,AXITA,AXITA
14089,542662,NXLI8Z,NXLI8Z
14090,542663,NXLI8D,NXLI8D
14091,542694,PARSHVA,PARSHVA
14092,542770,ALPHALOGIC,ALPHALOGIC
14093,543794,HDFC2638DQ,HDFC2638DQ
14094,543798,PATRON,PATRON
14095,543799,SVJ,SVJ
14096,543806,ITCONS,ITCONS
14097,532812,TFL,TFL
14098,532834,CAMLINFINE,CAMLINFINE
14099,532842,SRHHYPOLTD,SRHHYPOLTD
14100,532851,INSECTICID,INSECTICID
14101,543795,HDFC2638RG,HDFC2638RG
14102,543815,IPRU3533,IPRU3533
14103,543853,AXSENSEX,AXSENSEX
14104,543858,LOWVOL,LOWVOL
14105,543838,HFMPM23DND,HFMPM23DND
14106,543859,DIGIFIBRE,DIGIFIBRE
14107,543896,AVALON,AVALON
14108,543897,SANCODE,SANCODE
14109,532853,ASAHISONG,ASAHISONG
14110,532859,HGS,HGS
14111,532868,DLF,DLF
14112,532873,HDIL,HDIL
14113,542906,EASUN,EASUN
14114,543065,SMAUTO,SMAUTO
14115,543083,09MPD,09MPD
14116,543084,09MPR,09MPR
14117,543883,SFMP81GR,SFMP81GR
14118,543895,EXHICON,EXHICON
14119,543902,RETINA,RETINA
14120,543924,SONALIS,SONALIS
14121,543905,INNOKAIZ,INNOKAIZ
14122,543912,PIGL,PIGL
14123,543926,BIZOTIC,BIZOTIC
14124,543933,CYIENTDLM,CYIENTDLM
14125,532894,INDOWIND,INDOWIND
14126,532925,KAUSHALYA,KAUSHALYA
14127,532930,BGRENERGY,BGRENERGY
14128,532934,PPAP,PPAP
14129,543099,UTCRFS2DGR,UTCRFS2DGR
14130,543100,UTCRFS2DAP,UTCRFS2DAP
14131,543109,UTCRFS2RQR,UTCRFS2RQR
14132,543149,08BPB,08BPB
14133,543943,ASARFI,ASARFI
14134,543952,NIITMTS,NIITMTS
14135,543956,QUAL30IETF,QUAL30IETF
14136,543959,SBFC,SBFC
14137,543965,TVSSCS,TVSSCS
14138,543972,AEROFLEX,AEROFLEX
14139,543977,RISHABH,RISHABH
14140,543979,KAHAN,KAHAN
14141,533088,MHRIL,MHRIL
14142,533104,GLOBUSSPR,GLOBUSSPR
14143,533106,OIL,OIL
14144,533141,FFTF16BCY,FFTF16BCY
14145,543152,08QPD,08QPD
14146,543155,08AQD,08AQD
14147,543161,10AGG,10AGG
14148,543163,10ADD,10ADD
14149,543980,JLHL,JLHL
14150,543983,EMSLIMITED,EMSLIMITED
14151,543989,KALAMANDIR,KALAMANDIR
14152,543992,YATRA,YATRA
14153,544000,CCAL,CCAL
14154,544001,SUNITATOOL,SUNITATOOL
14155,544003,PLAZACABLE,PLAZACABLE
14156,544020,ESAFSFB,ESAFSFB
14157,533149,YUNIKM,YUNIKM
14158,533156,VASCONEQ,VASCONEQ
14159,533169,MANINFRA,MANINFRA
14160,533181,ISFT,ISFT
14161,543171,ROJL,ROJL
14162,543193,DJML,DJML
14163,543237,MAZDOCK,MAZDOCK
14164,543248,RBA,RBA
14165,544011,VPL,VPL
14166,544023,KALYANI,KALYANI
14167,544026,IREDA,IREDA
14168,544042,BAJEL,BAJEL
14169,544043,BBNPPGOLD,BBNPPGOLD
14170,544060,RBZJEWEL,RBZJEWEL
14171,544072,AIKPIPES,AIKPIPES
14172,544074,SBVCL,SBVCL
14173,533248,GPPL,GPPL
14174,533260,CPCAP,CPCAP
14175,533269,WABAG,WABAG
14176,533293,KIRLOSENG,KIRLOSENG
14177,544046,INOXINDIA,INOXINDIA
14178,544054,SURAJEST,SURAJEST
14179,544088,MEDIASSIST,MEDIASSIST
14180,544100,NOVAAGRI,NOVAAGRI
14181,544104,GILT10BETA,GILT10BETA
14182,544105,HARSHDEEP,HARSHDEEP
14183,544109,HEALTHADD,HEALTHADD
14184,544112,JGTL,JGTL
14185,533294,RKDL,RKDL
14186,533303,BFINVEST,BFINVEST
14187,533478,KTKFMP52G,KTKFMP52G
14188,533638,FLEXITUFF,FLEXITUFF
14189,544129,JUNIPER,JUNIPER
14190,544131,GPTHEALTH,GPTHEALTH
14191,544140,GOPAL,GOPAL
14192,544151,CHATHA,CHATHA
14193,544156,GCONNECT,GCONNECT
14194,544162,BHARTIHEXA,BHARTIHEXA
14195,544176,AADHARHFC,AADHARHFC
14196,544192,IXIGO,IXIGO
14197,533896,FERVENTSYN,FERVENTSYN
14198,534755,TRIOMERC,TRIOMERC
14199,534804,CARERATING,CARERATING
14200,535441,KTKFMP101GD,KTKFMP101GD
14201,544157,VRUDDHI,VRUDDHI
14202,544188,MAGENTA,MAGENTA
14203,544189,SATTRIX,SATTRIX
14204,544206,SBISILVER,SBISILVER
14205,544207,RELIABLE,RELIABLE
14206,544209,BANSALWIRE,BANSALWIRE
14207,544210,EMCURE,EMCURE
14208,544215,SBINEQWETF,SBINEQWETF
14209,544240,RAYMONDLSL,RAYMONDLSL
14210,536071,RFHXXIV05D,RFHXXIV05D
14211,536119,RFHXXIV11G,RFHXXIV11G
14212,536249,RFXXIV15DG,RFXXIV15DG
14213,536251,RFHXXIV15G,RFHXXIV15G
14214,544222,AKUMS,AKUMS
14215,544224,AFCOM,AFCOM
14216,544225,OLAELEC,OLAELEC
14217,544227,UNIECOM,UNIECOM
14218,544228,GSEC10ABSL,GSEC10ABSL
14219,544231,BROACH,BROACH
14220,544233,MFML,MFML
14221,536828,RFHXXIV25G,RFHXXIV25G
14222,537253,SUNLOC,SUNLOC
14223,537483,NIF100BEES,NIF100BEES
14224,544235,ORIENTTECH,ORIENTTECH
14225,544244,GALAPREC,GALAPREC
14226,544248,MCEL,MCEL
14227,544259,PFL,PFL
14228,544270,KGVL,KGVL
14229,544273,MGEL,MGEL
14230,544276,DBEIL,DBEIL
14231,544332,FABCLEAN,FABCLEAN
14232,536659,PVVINFRA,PVVINFRA
14233,544282,SAGILITY,SAGILITY
14234,544292,ONESOURCE,ONESOURCE
14235,544305,MOBIKWIK,MOBIKWIK
14236,544311,IGIL,IGIL
14237,544341,LGLL,LGLL
14238,544344,SHRIPISTON,SHRIPISTON
14239,544345,DENTA,DENTA
14240,537560,NFXXV20DD,NFXXV20DD
14241,537784,KCSL,KCSL
14242,537839,HBGHOTELS,HBGHOTELS
14243,537985,INFRONICS,INFRONICS
14244,544334,INDOBELL,INDOBELL
14245,538351,AFEL,AFEL
14246,538365,INCREDIBLE,INCREDIBLE
14247,538446,MONEYBOXX,MONEYBOXX
14248,538520,SBL,SBL
14249,544327,TECHNICHEM,TECHNICHEM
14250,544335,BRGIL,BRGIL
14251,544346,RRECL,RRECL
14252,544348,GBLOGISTIC,GBLOGISTIC
14253,544362,HEXT,HEXT
14254,544365,SHANMUGA,SHANMUGA
14255,544371,VIKRAMAR,VIKRAMAR
14256,544378,PSPL,PSPL
14257,538539,ANVRDHI,ANVRDHI
14258,538713,ATISHAY,ATISHAY
14259,538732,VGCL,VGCL
14260,538835,INTELLECT,INTELLECT
14261,544364,BAJAJINDEF,BAJAJINDEF
14262,544399,SRIGEE,SRIGEE
14263,544402,JASH,JASH
14264,544406,UNIFIED,UNIFIED
14265,544417,ATENPAPERS,ATENPAPERS
14266,544423,KALPATARU,KALPATARU
14267,544424,GLOBECIVIL,GLOBECIVIL
14268,544446,ADVENTHTL,ADVENTHTL
14269,538837,JSTL,JSTL
14270,538902,DTIL,DTIL
14271,538987,TALBROSENG,TALBROSENG
14272,539016,NEIL,NEIL
14273,544436,VANDAN,VANDAN
14274,544442,CHEMKART,CHEMKART
14275,544448,PASHUPATI,PASHUPATI
14276,544449,ANTHEM,ANTHEM
14277,544464,UML,UML
14278,544465,LAXMIINDIA,LAXMIINDIA
14279,544482,STARIMAGIN,STARIMAGIN
14280,544484,BLUESTONE,BLUESTONE
14281,539031,SETFBSE100,SETFBSE100
14282,539124,SARVOTTAM,SARVOTTAM
14283,539228,GGPL,GGPL
14284,539310,THINKINK,THINKINK
14285,544456,RMDRIP,RMDRIP
14286,544457,BRIGHOTEL,BRIGHOTEL
14287,544475,ESSEX,ESSEX
14288,544488,VIKRAMSOLR,VIKRAMSOLR
14289,544494,GLOBTIER,GLOBTIER
14290,544497,AHCL,AHCL
14291,544504,GOELCONS,GOELCONS
